duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
7459,icmp,smtp,S0,19739,26512,1,1,1,13,3,0,4,1,0,8,2,2,0,0,1,0,178,309,0.57,0.84,0.49,0.92,0.91,0.34,0.63,253,210,0.99,0.55,0.09,0.2,0.57,0.41,0.91,0.79,satan
2451,tcp,domain_u,SH,53848,53866,1,0,0,4,4,1,2,1,1,0,3,1,2,0,0,0,198,143,0.63,0.78,0.18,0.62,0.81,0.12,0.65,44,16,0.68,0.94,0.33,0.43,0.04,0.66,0.29,0.85,smurf
9766,udp,domain_u,REJ,80162,67945,1,1,2,19,2,1,9,1,0,7,4,3,1,0,0,1,477,409,0.39,0.92,0.11,0.21,0.38,0.58,0.62,154,240,0.41,0.73,0.47,0.26,0.55,0.31,0.42,0.64,nmap
7515,tcp,http,REJ,82093,56321,1,3,1,15,2,0,3,1,1,0,1,3,0,0,0,0,131,454,0.3,0.61,0.88,0.03,0.3,0.54,0.66,8,141,0.19,0.92,0.37,0.52,0.85,0.58,0.5,0.4,teardrop
1666,tcp,smtp,REJ,55746,59901,0,3,0,11,1,0,2,0,1,4,3,5,3,0,0,0,1,17,0.52,0.43,0.04,0.74,0.88,0.38,0.89,124,85,0.72,0.35,0.91,0.16,0.6,0.45,0.34,0.89,normal
4321,tcp,eco_i,REJ,80664,81720,1,1,2,16,4,1,8,1,0,2,0,1,3,0,1,1,177,388,0.84,0.68,0.83,0.63,0.38,0.07,0.88,114,136,0.48,0.42,0.01,0.23,0.95,0.13,0.18,0.26,satan
5612,udp,private,RSTR,7692,920,0,3,0,11,0,1,10,0,1,5,2,3,3,0,0,0,240,429,0.69,0.07,0.44,0.23,0.67,0.23,0.08,152,102,0.64,0.64,0.76,0.88,0.64,0.09,0.86,0.18,normal
7253,icmp,eco_i,SH,23610,25819,1,0,0,4,1,1,3,1,0,7,0,1,4,0,1,0,488,44,0.17,0.47,0.25,0.46,0.88,0.64,0.96,228,50,0.65,0.47,0.83,0.75,0.35,0.21,0.52,0.02,normal
3906,tcp,domain_u,S0,51542,74930,0,1,0,11,2,0,6,1,1,10,3,1,0,0,0,0,259,260,0.3,0.88,0.07,0.99,0.61,0.71,0.38,14,178,0.31,1.0,0.82,0.96,0.63,0.14,0.1,0.52,nmap
6936,tcp,private,RSTR,93123,15062,0,1,0,18,1,0,6,1,1,5,1,3,0,0,1,0,0,236,0.65,0.49,0.25,0.25,0.82,0.33,0.86,252,230,0.02,0.04,0.19,0.14,0.76,0.99,0.44,0.7,neptune
7527,icmp,smtp,SH,37779,2044,0,3,1,4,2,1,9,0,0,9,1,2,5,0,0,1,264,198,0.51,0.8,0.89,0.16,0.1,0.16,0.18,128,232,0.72,0.64,0.55,0.07,0.81,0.78,0.11,0.8,nmap
9925,udp,domain_u,REJ,65288,90578,0,2,3,15,2,0,7,0,1,10,4,4,4,0,1,1,21,126,0.87,0.09,0.13,0.22,0.85,0.75,0.79,197,20,0.06,0.38,0.12,0.85,0.53,0.01,0.85,0.7,satan
4541,tcp,ftp,REJ,17933,29624,1,2,2,10,1,1,0,1,1,8,4,4,1,0,0,1,211,396,0.57,0.18,0.48,0.56,0.8,0.22,0.87,147,19,0.42,0.72,0.59,0.78,0.46,0.45,0.71,0.42,ipsweep
6022,tcp,ftp,REJ,20625,58982,1,0,0,7,4,1,5,0,0,3,5,2,5,0,0,0,157,498,0.59,0.16,0.89,0.68,0.4,0.64,0.98,35,198,0.91,0.76,0.14,0.98,0.21,0.91,0.44,0.0,portsweep
4034,tcp,eco_i,SH,6135,70355,0,1,1,6,4,0,7,1,1,0,3,1,1,0,0,0,97,381,0.55,0.55,0.05,0.62,0.68,0.25,0.23,169,160,0.17,0.2,0.38,0.6,0.05,0.26,0.85,0.03,nmap
4852,udp,smtp,S0,51375,77427,1,1,0,13,5,0,8,0,0,8,0,4,0,0,0,1,154,238,0.77,0.39,0.09,0.41,0.17,0.31,0.6,78,203,0.72,0.61,0.33,0.96,0.19,0.01,0.42,0.6,normal
3454,tcp,private,SH,62881,91016,1,2,0,16,1,1,10,1,0,10,3,5,0,0,0,1,429,445,0.81,0.65,0.31,0.73,0.15,0.87,0.92,208,17,0.15,0.57,0.47,0.13,0.41,0.18,0.78,1.0,warezclient
5035,icmp,domain_u,SF,19472,32570,1,3,0,19,4,0,6,0,0,8,4,1,1,0,0,1,129,29,0.21,0.64,0.34,0.44,0.96,0.3,0.97,81,80,0.47,0.05,0.03,0.22,0.23,0.01,0.09,0.42,normal
5471,tcp,ftp,S0,68251,85895,0,3,2,12,0,0,3,0,0,1,5,2,3,0,1,0,155,408,0.97,0.19,0.1,0.09,0.95,0.9,0.49,196,24,0.62,0.58,0.06,0.77,0.86,0.79,0.3,0.94,satan
6082,icmp,private,RSTR,64508,8198,0,0,2,1,3,0,0,0,0,9,5,2,4,0,0,0,399,254,0.17,0.13,0.5,0.04,0.54,0.6,0.27,237,153,0.4,0.59,0.83,0.39,0.94,0.23,0.48,0.37,neptune
8788,tcp,ftp,SH,53937,54765,1,3,1,12,1,1,6,1,1,10,1,1,4,0,0,1,143,428,0.49,0.58,0.08,0.7,0.44,0.97,0.75,170,51,0.54,0.06,0.33,0.1,0.99,0.34,0.88,0.74,portsweep
9269,icmp,http,REJ,38447,8162,0,0,1,17,5,0,3,1,1,9,0,5,2,0,1,0,308,66,0.01,0.17,0.13,0.34,0.68,0.2,0.79,228,149,0.65,0.1,0.47,0.19,0.83,0.46,0.92,0.79,nmap
1443,udp,eco_i,SF,8145,91390,0,3,1,17,2,1,6,1,0,1,4,0,4,0,1,0,334,14,0.39,0.07,0.27,0.19,0.9,0.96,0.79,168,177,0.64,0.26,0.78,0.8,0.03,0.05,0.64,0.39,ipsweep
993,tcp,domain_u,S0,2884,14087,0,2,0,5,5,0,2,1,0,3,5,3,5,0,0,0,228,450,0.47,0.3,0.91,0.13,0.06,0.69,0.11,131,73,0.8,0.77,0.99,0.24,0.43,0.01,0.24,0.34,ipsweep
6443,tcp,smtp,SF,82783,4947,0,1,0,6,5,0,1,1,1,0,4,5,5,0,0,1,200,420,0.86,0.07,0.03,0.88,0.67,0.97,0.35,175,169,0.31,0.96,0.79,0.96,0.06,0.6,0.26,0.78,nmap
8256,icmp,smtp,S0,50472,19811,0,0,1,17,5,1,9,1,0,1,4,2,1,0,1,1,476,333,0.37,0.92,0.18,0.24,0.14,0.34,0.25,144,134,0.39,0.7,0.31,0.42,0.16,0.06,0.73,0.32,satan
4364,icmp,smtp,S0,88912,65279,0,2,2,2,5,1,10,0,0,0,2,0,5,0,0,0,434,86,0.57,0.25,0.64,0.59,0.22,0.94,0.28,156,121,0.57,0.74,0.66,0.66,0.46,0.5,0.72,0.95,satan
5022,tcp,eco_i,RSTR,71143,5033,1,2,1,0,4,1,10,0,0,8,0,4,5,0,1,1,232,506,0.19,0.2,0.67,0.72,0.57,0.49,0.75,162,150,0.17,0.39,0.61,0.1,0.19,0.96,0.98,0.83,satan
5285,udp,ftp,REJ,97498,89277,0,1,1,9,0,1,8,1,0,5,4,3,3,0,1,1,423,150,0.51,0.65,0.35,0.19,0.23,0.98,0.78,126,176,0.65,0.49,0.06,0.28,0.49,0.5,0.17,0.28,neptune
1637,icmp,domain_u,S0,53523,35571,0,1,3,5,4,1,4,1,1,1,2,4,3,0,1,1,169,483,0.09,0.18,0.81,0.3,0.23,0.88,0.21,195,20,0.96,1.0,0.34,0.2,0.36,0.52,0.63,0.62,smurf
5946,tcp,http,SF,76492,98298,1,3,3,20,5,1,1,0,0,9,5,3,5,0,0,0,508,509,0.26,0.68,0.37,0.33,0.6,0.54,0.48,28,51,0.19,0.11,0.5,0.63,0.58,0.9,0.75,0.2,warezclient
337,tcp,http,RSTR,12102,17593,1,1,1,18,4,0,1,0,1,1,2,4,0,0,1,0,345,194,0.21,0.52,0.31,0.4,0.84,0.77,0.62,32,23,0.6,0.1,0.16,0.71,0.79,0.58,0.23,0.6,neptune
4734,icmp,smtp,SF,54080,46409,0,3,3,1,3,1,0,0,1,4,1,5,4,0,1,0,189,134,0.25,0.42,0.98,0.36,0.27,0.99,0.88,170,94,0.21,0.89,0.94,0.74,0.67,0.74,0.23,0.84,satan
9233,icmp,http,REJ,87489,76126,0,0,3,6,3,0,8,0,0,10,1,2,5,0,0,0,29,24,0.43,0.93,0.88,0.94,0.16,0.62,0.82,86,244,0.75,0.72,0.62,0.01,0.33,0.77,0.51,0.85,back
8256,udp,domain_u,SH,41739,21420,1,2,2,5,0,0,5,0,1,10,4,5,1,0,1,0,458,114,0.35,0.39,0.63,0.47,0.62,0.07,0.15,172,122,0.51,0.38,0.87,0.47,0.56,0.58,0.43,0.95,back
3747,tcp,smtp,S0,56175,75293,0,0,2,7,2,1,10,0,1,1,3,1,2,0,1,1,396,259,0.54,0.41,0.38,0.87,0.21,0.32,0.19,121,204,0.84,0.82,0.38,0.09,0.7,0.68,0.12,0.34,neptune
3237,tcp,ftp,S0,54823,84297,1,0,3,13,1,0,7,1,1,6,4,2,4,0,0,1,203,22,0.81,0.33,0.59,0.56,0.62,0.76,0.32,201,220,0.03,0.62,0.03,0.29,0.68,0.0,0.95,0.38,nmap
5959,udp,smtp,S0,87078,32671,0,1,0,13,4,0,8,1,1,5,0,3,0,0,1,1,59,299,0.28,0.45,0.88,0.02,0.4,0.78,0.22,6,224,0.7,0.63,0.93,0.49,0.34,0.39,0.74,0.69,nmap
9265,tcp,ftp,SH,51348,33041,0,1,2,12,5,0,7,1,0,4,2,2,0,0,1,0,323,150,0.81,0.69,0.69,0.72,0.21,0.5,0.38,203,26,0.01,0.95,0.95,0.09,0.24,0.89,0.14,0.39,smurf
5968,icmp,ftp,SF,34321,8167,1,3,1,2,2,1,4,1,1,1,3,2,3,0,1,0,326,419,0.84,0.12,0.42,0.17,0.82,0.05,0.86,237,154,0.09,0.47,0.9,0.56,0.28,0.04,0.87,0.52,portsweep
5896,tcp,private,REJ,98700,29803,0,2,2,17,1,0,9,0,1,8,0,4,5,0,1,1,395,35,0.52,0.0,0.04,0.55,0.15,0.01,0.65,153,124,0.3,0.22,0.31,0.86,0.57,0.18,0.52,0.65,smurf
5095,tcp,ftp,RSTR,95355,61415,0,2,1,19,1,0,3,1,0,10,4,0,0,0,0,1,362,24,0.18,0.8,0.77,0.88,0.81,0.67,0.52,89,108,0.15,0.9,0.02,0.07,0.82,0.15,0.25,0.94,neptune
5115,tcp,http,SF,15513,38361,0,0,2,12,1,0,9,1,1,4,1,3,4,0,1,0,316,231,0.57,0.01,0.32,0.88,0.58,0.27,0.06,21,54,0.29,0.22,0.14,0.07,0.76,0.82,0.16,0.93,smurf
3304,icmp,http,REJ,34637,73699,0,3,3,8,3,0,9,0,1,2,3,5,3,0,1,0,210,222,0.98,0.1,0.89,0.55,0.91,0.45,0.58,107,8,0.58,0.99,0.66,0.52,0.12,0.22,0.03,0.16,nmap
9545,tcp,domain_u,RSTR,75432,57309,0,0,2,16,5,1,4,1,1,10,3,3,4,0,0,0,259,45,0.54,0.76,0.42,0.8,0.79,0.86,0.74,59,220,0.93,0.86,0.36,0.49,0.22,0.43,0.99,0.07,warezclient
534,udp,http,REJ,54752,73414,0,3,3,9,5,1,0,0,0,7,3,5,4,0,0,1,33,147,0.16,0.69,0.84,0.29,0.4,0.31,0.82,247,205,0.73,0.58,0.91,0.54,1.0,0.64,0.47,0.79,satan
6285,udp,ftp,S0,6507,92898,1,1,2,16,2,0,2,0,1,4,0,5,0,0,1,0,57,55,0.21,0.0,0.15,0.5,0.06,0.74,0.85,76,65,0.91,0.92,0.17,0.72,0.76,0.97,0.78,0.35,back
5611,udp,domain_u,RSTR,38644,1301,0,2,1,15,4,1,4,0,0,9,4,5,0,0,0,1,213,315,0.15,0.65,0.4,0.33,0.24,0.1,0.95,105,216,0.25,0.54,0.95,0.21,0.78,0.37,0.8,0.44,normal
7653,udp,ftp,S0,17567,45658,0,1,2,3,5,1,10,1,0,10,1,1,4,0,0,1,17,212,0.79,0.34,0.32,0.8,0.5,0.96,0.0,137,173,0.48,0.39,0.06,0.8,0.69,0.51,0.57,0.36,nmap
9704,icmp,smtp,RSTR,26174,91112,0,0,3,14,4,1,6,1,0,2,2,5,0,0,1,0,139,269,0.78,0.63,0.18,0.75,0.89,0.5,0.62,215,22,0.97,0.6,0.1,0.41,0.33,0.94,0.82,0.69,ipsweep
8711,icmp,private,RSTR,40164,22569,0,0,3,0,0,0,8,0,0,3,4,5,2,0,0,0,207,132,0.34,0.15,0.59,0.76,0.94,0.97,0.81,186,57,0.61,0.67,0.8,0.55,0.68,0.56,0.87,0.9,neptune
7198,udp,eco_i,S0,3249,97266,0,3,1,9,3,0,2,1,1,5,2,4,4,0,1,1,378,69,0.24,0.11,0.11,0.55,0.04,0.33,0.23,56,200,0.24,0.38,0.02,0.36,0.06,0.46,0.03,0.41,portsweep
2,tcp,private,S0,60119,64482,0,2,1,15,2,1,7,0,0,9,0,2,4,0,0,1,164,169,0.85,0.29,0.65,0.97,0.53,0.79,0.89,236,98,0.84,0.76,0.9,0.04,0.95,0.97,0.6,0.7,warezclient
4626,udp,private,SF,66871,72063,1,2,0,8,5,1,5,1,1,6,3,1,2,0,1,1,310,109,0.89,0.79,0.85,0.7,0.32,0.85,0.28,117,77,0.09,0.17,0.8,0.99,0.92,0.06,0.35,0.77,nmap
565,udp,domain_u,RSTR,61521,3357,1,0,1,17,4,0,6,1,1,10,5,1,1,0,0,1,295,414,0.69,0.41,0.22,0.15,0.49,0.8,0.27,251,156,0.18,0.92,0.86,0.72,0.77,0.54,0.85,0.5,warezclient
9431,tcp,eco_i,SH,9282,50114,0,2,0,17,3,1,0,0,0,7,5,0,3,0,0,0,342,44,0.62,0.53,0.11,0.91,0.44,0.4,0.07,237,120,0.7,0.66,0.8,0.09,0.46,0.04,0.89,0.38,teardrop
602,udp,http,REJ,20776,56547,0,2,0,16,0,1,1,0,1,9,4,1,3,0,1,0,75,191,0.38,0.81,0.43,0.21,0.8,0.02,0.43,60,29,0.35,0.62,0.43,0.02,0.7,0.75,0.38,0.92,neptune
6587,udp,eco_i,S0,93090,11909,0,1,3,5,0,1,10,0,1,10,5,1,3,0,0,0,120,49,0.08,0.86,0.95,0.74,0.02,0.92,0.85,0,151,0.57,0.87,0.2,0.97,0.08,0.9,0.79,0.09,satan
6541,udp,ftp,SH,21417,99367,0,1,2,3,4,1,0,1,0,0,4,1,2,0,1,1,126,281,0.78,0.44,0.73,0.71,0.99,0.38,0.99,127,187,0.37,0.78,0.58,0.38,0.59,0.34,0.91,0.93,portsweep
4475,tcp,smtp,REJ,53842,12313,0,0,2,13,1,0,1,1,0,2,1,2,2,0,1,0,478,412,0.32,0.4,0.57,0.67,0.6,0.36,0.15,5,35,0.88,0.25,0.41,0.1,0.81,0.91,0.32,0.49,smurf
7114,icmp,smtp,REJ,37548,38963,0,2,2,9,4,1,7,1,1,5,5,3,2,0,0,0,500,214,0.96,0.44,0.29,0.25,0.07,0.53,0.19,85,66,0.04,0.86,0.69,0.01,0.2,0.24,0.22,0.32,normal
2321,icmp,private,S0,64055,75159,0,1,3,11,1,0,7,1,0,7,0,0,0,0,0,0,259,474,0.67,0.4,0.25,0.95,0.76,0.64,0.04,154,47,0.33,0.47,0.56,0.38,0.65,0.89,0.59,0.68,normal
4082,udp,private,SH,32398,370,0,2,0,10,4,1,9,1,1,2,3,5,0,0,1,0,110,214,0.99,0.32,0.53,0.07,0.32,0.94,0.1,243,61,0.33,0.17,0.92,0.53,0.07,0.49,0.18,0.22,normal
3458,tcp,private,RSTR,73992,9602,1,3,0,5,2,1,1,1,0,6,2,2,0,0,1,0,412,84,0.02,0.41,0.6,0.1,0.95,0.23,0.29,121,105,0.95,0.7,0.51,0.55,0.17,0.23,0.49,0.23,normal
6696,icmp,smtp,S0,16184,32989,1,2,3,16,4,1,4,0,1,2,1,4,4,0,0,1,216,404,0.84,0.33,0.08,0.23,0.52,0.59,0.04,13,25,0.48,0.72,0.14,0.18,0.47,0.69,0.9,0.35,normal
1971,icmp,eco_i,RSTR,52189,15214,0,3,1,9,2,0,9,1,1,7,2,5,0,0,0,0,284,210,0.14,0.28,0.29,0.98,0.78,0.65,0.43,178,40,0.83,0.64,0.55,0.69,0.07,0.41,0.64,0.26,normal
5418,tcp,http,RSTR,81872,81302,0,0,2,3,2,0,6,0,1,3,0,5,3,0,0,1,193,245,0.82,0.28,0.21,0.81,0.28,0.81,0.97,28,158,0.82,0.81,0.41,0.1,0.42,0.84,0.92,0.74,normal
9246,udp,ftp,SF,62677,50423,0,3,2,12,1,1,8,0,0,0,1,0,1,0,1,1,439,375,0.46,0.49,0.66,0.1,0.6,0.69,0.45,184,51,0.63,0.14,0.51,0.3,0.96,0.59,0.33,0.62,normal
5826,icmp,smtp,SF,2453,65859,0,1,1,1,2,0,7,1,1,7,5,5,4,0,0,1,159,130,0.8,0.63,0.65,0.63,0.08,0.24,0.56,230,189,0.53,0.96,0.06,0.11,0.18,0.87,0.05,0.84,normal
3805,udp,http,RSTR,10051,78416,0,0,1,10,3,1,8,1,1,10,0,0,3,0,1,1,65,103,0.68,1.0,0.61,0.47,0.63,0.28,0.04,52,47,0.81,0.4,0.29,0.72,0.95,0.37,0.0,0.87,normal
3358,tcp,private,RSTR,32000,14668,1,2,3,12,5,0,9,0,0,3,0,4,1,0,0,1,494,488,0.84,0.04,0.86,0.25,0.0,0.73,0.03,92,40,0.76,0.16,0.74,0.58,0.66,0.15,0.96,1.0,normal
8490,udp,domain_u,SF,9931,20605,1,1,0,4,5,0,9,0,1,4,5,1,0,0,0,1,311,143,0.39,0.43,0.75,0.54,0.72,0.07,0.95,215,182,0.18,0.25,0.43,0.48,0.36,0.87,0.12,0.18,normal
3903,udp,eco_i,SF,21069,74226,1,0,3,0,5,1,4,1,0,10,0,5,5,0,1,1,335,192,0.56,0.61,0.21,0.19,0.34,0.89,0.89,156,118,0.5,0.49,0.84,0.69,0.12,0.43,0.31,0.53,normal
6017,udp,domain_u,SF,45184,75525,0,2,2,9,1,1,5,1,0,6,2,3,0,0,1,1,155,281,0.28,0.16,0.01,0.25,0.5,0.86,0.59,8,57,0.32,0.89,0.78,0.04,0.81,0.68,0.51,0.76,normal
4417,udp,eco_i,S0,86010,30260,1,0,0,10,2,1,2,0,0,9,3,2,2,0,1,0,352,125,0.51,0.55,0.51,0.3,0.43,0.65,0.08,212,34,0.21,0.45,0.77,0.48,0.77,0.1,0.64,0.31,normal
3804,icmp,smtp,REJ,6747,43713,1,1,1,15,2,0,8,0,0,2,0,2,3,0,0,1,311,320,0.92,0.59,0.56,0.19,0.73,0.67,0.82,222,228,0.32,0.12,0.1,0.8,0.73,0.74,0.67,0.37,normal
3480,tcp,eco_i,SH,4947,4557,0,2,3,2,3,1,9,1,0,4,2,0,0,0,1,0,229,143,0.54,0.8,0.31,0.48,0.04,0.75,0.85,106,242,0.17,0.57,0.7,0.78,0.82,0.23,0.05,0.93,normal
5680,icmp,private,SF,90978,51057,1,0,3,10,1,1,2,1,1,10,5,1,2,0,1,1,425,361,0.28,0.87,0.7,0.61,0.06,0.85,0.06,225,31,0.06,0.55,0.19,0.67,0.26,0.63,0.8,0.72,normal
6151,tcp,domain_u,SF,53089,39834,1,2,2,14,4,1,1,1,0,8,1,3,1,0,1,1,484,237,0.28,0.04,0.46,0.99,0.55,0.97,0.75,233,165,0.47,0.31,0.04,0.96,0.81,0.27,0.34,0.48,normal
7949,icmp,eco_i,RSTR,71439,95583,0,2,3,1,4,1,8,1,0,8,3,4,3,0,1,0,268,90,0.23,0.61,0.34,0.14,0.58,0.1,0.3,24,187,0.57,0.94,0.2,0.88,0.69,0.16,0.11,0.29,normal
1599,icmp,http,SH,19132,6317,1,1,1,11,0,1,9,0,0,7,5,4,5,0,0,0,191,85,0.59,0.72,0.58,0.47,0.66,0.43,0.99,144,152,0.86,0.18,0.4,0.68,0.98,0.38,0.99,0.28,normal
3982,icmp,ftp,SF,88494,73089,0,2,2,11,2,1,3,1,0,5,3,3,3,0,0,1,112,229,0.53,0.67,0.14,1.0,0.3,0.22,0.31,44,126,0.22,0.76,0.83,0.65,0.5,0.61,0.62,0.9,normal
4830,icmp,domain_u,REJ,27384,10064,0,0,3,13,5,1,4,1,1,4,4,3,1,0,0,0,240,234,0.72,0.1,0.13,0.85,0.3,0.37,0.87,77,184,0.9,0.18,0.55,0.47,0.88,0.19,0.43,0.06,normal
7563,udp,eco_i,S0,91764,9107,0,0,0,11,2,0,6,1,0,3,5,1,1,0,1,0,58,436,0.47,0.33,0.91,0.25,0.34,0.88,0.81,242,131,0.39,0.87,0.18,0.83,0.65,0.14,0.67,0.55,normal
5189,udp,eco_i,SF,5607,71975,1,2,2,5,4,1,10,1,1,1,3,5,5,0,1,1,98,162,0.6,0.93,0.11,0.82,0.8,0.2,0.21,29,178,0.83,0.8,0.72,0.8,0.63,0.6,0.41,0.22,normal
9241,udp,eco_i,REJ,5049,70891,1,1,2,12,2,1,8,0,0,7,3,4,1,0,0,0,246,462,0.08,0.16,0.73,0.61,0.95,0.07,0.41,16,62,0.3,0.16,0.71,0.17,0.16,0.2,0.04,0.92,normal
5528,udp,domain_u,REJ,32455,8981,1,3,1,1,0,0,9,1,0,0,5,4,5,0,0,1,322,90,0.04,0.28,0.98,0.51,0.83,0.91,0.34,105,175,0.25,0.56,0.85,0.26,0.74,0.06,0.36,0.36,normal
2883,icmp,ftp,S0,72309,30140,0,2,2,8,2,1,8,0,1,5,4,0,3,0,1,1,99,415,0.36,0.38,0.68,0.88,0.49,0.58,0.29,223,255,0.61,0.69,0.19,0.43,0.52,0.39,0.37,0.7,normal
635,icmp,ftp,S0,1185,99605,0,1,2,18,3,0,8,0,0,4,4,4,1,0,0,0,448,291,0.2,0.13,0.99,0.07,0.51,0.07,0.08,18,3,0.41,0.88,0.71,0.46,0.12,0.94,0.81,0.75,normal
1995,udp,domain_u,S0,98162,63791,1,1,1,15,4,0,5,0,1,3,2,1,3,0,0,1,301,109,0.89,0.53,0.95,0.08,0.58,0.49,0.15,59,182,0.81,0.07,0.7,0.79,0.02,0.88,0.14,0.07,normal
6102,tcp,domain_u,SF,17354,3562,1,1,3,9,3,1,8,0,0,4,5,4,3,0,0,1,481,299,0.79,0.83,0.1,0.93,0.23,0.02,0.97,202,122,0.78,0.92,0.86,0.38,0.57,0.92,0.26,0.15,normal
8323,icmp,private,REJ,13196,81736,0,3,2,19,0,0,9,0,0,9,3,4,3,0,1,1,392,201,0.73,0.21,0.98,0.01,0.97,0.83,0.14,51,198,0.66,0.5,0.17,0.72,0.22,0.19,0.32,0.52,normal
3203,icmp,http,SH,25015,3250,1,2,1,14,5,0,3,1,0,7,0,3,0,0,0,0,241,475,0.13,0.48,0.37,0.34,0.01,0.89,0.18,30,166,0.38,0.97,0.16,0.58,0.04,0.59,0.28,1.0,normal
1297,icmp,domain_u,SF,23844,59144,1,0,3,16,5,1,4,1,0,2,2,0,4,0,0,0,272,491,0.07,0.36,0.33,0.35,0.72,0.23,0.01,51,158,0.84,0.48,0.42,0.48,0.09,0.5,0.3,0.38,normal
8471,tcp,smtp,SH,11277,31200,0,3,3,8,3,0,4,1,1,9,4,5,0,0,0,1,454,260,0.43,0.64,0.45,0.27,0.56,0.1,0.84,222,207,0.18,0.97,0.42,0.49,0.05,0.83,0.85,0.43,normal
2678,tcp,smtp,SH,1362,3354,0,2,1,13,2,0,9,1,1,1,5,2,2,0,1,0,357,343,0.95,0.65,0.49,0.99,0.85,0.6,0.51,216,124,0.48,0.32,0.34,0.93,0.92,0.56,0.16,0.7,normal
8201,udp,domain_u,RSTR,2041,36543,0,1,2,8,4,0,5,1,1,9,2,5,4,0,0,1,212,443,0.59,0.68,0.28,0.15,0.4,0.06,0.36,79,221,0.07,0.83,0.17,0.04,0.56,0.33,0.22,0.92,normal
4954,tcp,ftp,RSTR,10626,75708,1,1,2,7,0,1,7,1,1,10,3,0,5,0,0,1,319,395,0.49,0.94,0.2,0.6,0.22,0.23,0.81,14,56,0.76,0.59,0.2,0.9,0.08,0.28,0.14,0.47,normal
9180,icmp,smtp,SF,14965,84863,0,1,3,6,0,1,2,1,0,2,3,4,1,0,0,0,460,242,0.27,0.24,0.88,0.53,0.21,0.97,0.51,117,16,0.28,0.29,0.83,0.8,0.05,0.57,0.53,0.93,normal
8262,udp,http,S0,27066,31105,0,3,3,4,4,0,4,1,1,3,4,4,2,0,0,0,396,109,0.04,0.55,0.69,0.52,0.4,0.12,0.64,127,176,0.75,0.61,0.78,0.02,0.13,0.9,0.21,0.69,normal
4504,tcp,eco_i,SF,62912,20295,1,2,1,15,2,0,8,0,1,1,2,0,5,0,0,1,245,126,0.1,0.47,0.1,0.5,0.32,0.39,0.24,200,57,0.49,0.12,0.92,0.8,0.45,0.0,0.95,0.94,normal
4522,icmp,ftp,S0,20492,65181,0,3,3,15,5,0,4,1,1,7,0,0,5,0,1,1,430,496,0.56,0.83,0.58,0.73,0.47,0.76,0.42,65,145,0.45,0.39,0.8,0.66,0.79,0.07,0.78,0.37,normal
7485,icmp,ftp,SF,37908,78805,0,0,3,5,4,1,8,1,1,2,2,2,3,0,1,1,473,480,0.7,0.28,0.15,0.78,0.96,0.83,0.01,117,65,0.39,0.15,0.5,0.34,0.85,0.27,0.03,0.87,normal
8566,udp,eco_i,SH,33223,37825,0,3,1,3,1,1,7,1,1,10,3,3,5,0,0,0,391,174,0.36,0.85,0.7,0.22,0.67,0.29,0.49,67,78,0.05,0.12,0.64,0.87,0.84,0.4,0.11,0.28,normal
5627,udp,eco_i,S0,52279,43440,1,1,3,16,2,0,6,1,1,7,1,5,2,0,1,1,384,462,0.01,0.05,0.45,0.7,0.85,0.58,0.72,14,217,1.0,0.33,0.08,0.34,0.0,0.59,0.55,0.56,normal
8299,icmp,smtp,REJ,87130,84580,0,0,3,17,5,1,10,1,1,8,2,5,2,0,0,0,345,282,0.91,0.63,0.05,0.32,0.46,0.85,0.52,24,233,0.14,0.26,0.75,0.29,0.18,0.41,0.28,0.33,normal
5796,icmp,http,SH,70858,61025,1,3,1,3,2,0,5,1,1,0,3,3,0,0,0,1,238,216,0.29,0.89,0.12,0.63,0.52,0.33,0.66,238,132,0.31,0.29,0.54,0.36,0.65,0.7,0.24,0.32,normal
7350,icmp,eco_i,S0,37126,86160,0,2,2,8,1,0,2,1,0,6,0,3,5,0,0,1,356,502,0.1,0.46,0.64,0.57,0.1,0.91,0.17,92,133,0.07,0.85,0.71,0.01,0.05,0.97,0.89,0.3,normal
5897,icmp,ftp,RSTR,76681,75539,1,1,1,15,2,0,3,1,0,7,2,0,1,0,1,1,340,449,0.27,0.24,0.59,0.26,0.98,0.38,0.14,50,94,0.67,0.97,0.24,0.82,0.52,0.16,0.43,0.96,normal
9582,icmp,http,SF,11875,26063,0,1,2,18,2,0,10,1,1,10,5,5,4,0,1,0,216,124,0.44,0.65,0.23,0.9,0.82,0.43,0.31,196,57,0.52,0.1,0.66,0.11,1.0,0.28,0.24,0.96,normal
